"auto","sampleId","propSimNorm"
FALSE,"UA_Kyi_14_23",0.00915401851054843
TRUE,"UA_Kyi_14_23",0.00397883437290947
FALSE,"UA_Kyi_14_24",0.00871226384117014
TRUE,"UA_Kyi_14_24",0.00352288494915966
FALSE,"UA_Kyi_14_49",0.0509786438398584
TRUE,"UA_Kyi_14_49",0.046136153504603
FALSE,"UA_Kyi_15_64",0.0101139146418878
TRUE,"UA_Kyi_15_64",0.00428526754424649
FALSE,"UA_Kyi_16_44",0.0101775862533988
TRUE,"UA_Kyi_16_44",0.00517164159304862
FALSE,"UA_Kyi_16_45",0.0105118285516994
TRUE,"UA_Kyi_16_45",0.00568795492481217
FALSE,"UA_Kyi_16_59",0.00975564715603827
TRUE,"UA_Kyi_16_59",0.00416496263166058
FALSE,"UA_Ode_14_19",0.0185672911947784
TRUE,"UA_Ode_14_19",0.022621872904823
FALSE,"UA_Ode_14_20",0.00880436650359868
TRUE,"UA_Ode_14_20",0.00334440517614023
FALSE,"UA_Ode_14_21",0.0454674514793422
TRUE,"UA_Ode_14_21",0.0398993456387968
FALSE,"UA_Ode_14_22",0.0337400274373633
TRUE,"UA_Ode_14_22",0.0525136731145105
FALSE,"UA_Ode_15_11",0.284186888065216
TRUE,"UA_Ode_15_11",0.275558703019706
FALSE,"UA_Ode_15_20",0.00884349451753594
TRUE,"UA_Ode_15_20",0.00322537095937537
FALSE,"UA_Ode_15_22",0.0828897886335075
TRUE,"UA_Ode_15_22",0.138551782985829
FALSE,"UA_Ode_15_66",0.00993085592660789
TRUE,"UA_Ode_15_66",0.00436147628532713
FALSE,"UA_Ode_16_46",0.116305561228012
TRUE,"UA_Ode_16_46",0.112222668147329
FALSE,"UA_Ode_16_47",0.0467981091944699
TRUE,"UA_Ode_16_47",0.0407401722718674
FALSE,"UA_Pyr_14_26",0.00845610211590944
TRUE,"UA_Pyr_14_26",0.00356174283278489
FALSE,"UA_Pyr_15_21",0.00917107578865002
TRUE,"UA_Pyr_15_21",0.00334572480361893
FALSE,"UA_Pir_16_48",0.0556472271427557
TRUE,"UA_Pir_16_48",0.0465368373877139
FALSE,"UA_Pyr_16_49",0.010004992673517
TRUE,"UA_Pyr_16_49",0.00414213883978499
FALSE,"UA_Uma_14_50",0.00980926862467706
TRUE,"UA_Uma_14_50",0.00507819775880405
FALSE,"UA_Uma_15_9",0.00923320453682175
TRUE,"UA_Uma_15_9",0.00348291931205177
FALSE,"UA_Uma_16_50",0.0107736243521184
TRUE,"UA_Uma_16_50",0.00678221989296821
FALSE,"UA_Uma_16_51",0.0110222657755782
TRUE,"UA_Uma_16_51",0.00699779547335631
FALSE,"UA_Var_14_25",0.00888255527679148
TRUE,"UA_Var_14_25",0.00368171161569178
FALSE,"UA_Var_15_18",0.00920528228810483
TRUE,"UA_Var_15_18",0.00354032483085727
FALSE,"UA_Var_16_60",0.00970030797160867
TRUE,"UA_Var_16_60",0.00421511853835261
FALSE,"UA_Yal_14_16",0.00861072872387687
TRUE,"UA_Yal_14_16",0.00329533781960152
FALSE,"UA_Yal_14_18",0.00875312326060977
TRUE,"UA_Yal_14_18",0.00334877740504267
FALSE,"UA_Yal_15_23",0.0095695022701353
TRUE,"UA_Yal_15_23",0.00406719764950349
FALSE,"UA_Yal_15_63",0.00971572135456269
TRUE,"UA_Yal_15_63",0.00449627000718163
FALSE,"UA_Yal_16_61",0.00951814732104968
TRUE,"UA_Yal_16_61",0.00444950180680193
FALSE,"UK_Dai_15_52",0.00914482477949251
TRUE,"UK_Dai_15_52",0.00324018292808737
FALSE,"UK_Dai_16_23",0.00951850623793516
TRUE,"UK_Dai_16_23",0.0044893288544345
FALSE,"UK_Lut_14_13",0.00869897621064405
TRUE,"UK_Lut_14_13",0.00333503649558841
FALSE,"UK_Mar_14_12",0.00868761721974675
TRUE,"UK_Mar_14_12",0.00322224101817296
FALSE,"UK_Mar_15_42",0.00994635016681372
TRUE,"UK_Mar_15_42",0.00410330017286623
FALSE,"UK_Mar_16_53",0.00938720894613362
TRUE,"UK_Mar_16_53",0.0038830840663537
FALSE,"UK_She_14_09",0.0102266633904738
TRUE,"UK_She_14_09",0.00456163866687851
FALSE,"UK_She_15_17",0.00941480465948766
TRUE,"UK_She_15_17",0.00368497218933735
FALSE,"UK_Sou_14_10",0.0105714292726575
TRUE,"UK_Sou_14_10",0.00557638910096852
