2L,15125881,15263388
2L,15263389,15400896
2L,15400897,15538404
2L,15538405,15675912
2L,15675913,15813420
2L,15813421,15950928
2L,15950929,16088436
2L,16088437,16225944
2L,16225945,16363452
2L,16363453,16500960
2L,16500961,16638468
2L,16638469,16775976
2L,16775977,16913484
2L,16913485,17050992
2L,17050993,17188500
2L,17188501,17326008
2L,17326009,17463516
2L,17463517,17601024
2L,17601025,17738532
2L,17738533,17876040
2L,17876041,18013548
2L,18013549,18151056
2L,18151057,18288564
2L,18288565,18426072
2L,18426073,18563580
2L,18563581,18701088
2L,18701089,18838596
2L,18838597,18976104
2L,18976105,19113612
2L,19113613,19251120
2L,19251121,19388628
2L,19388629,19526136
2L,19526137,19663644
2L,19663645,19801152
2L,19801153,19938660
2L,19938661,20076168
2L,20076169,20213676
2L,20213677,20351184
2L,20351185,20488692
2L,20488693,20626200
2L,20626201,20763708
2L,20763709,20901216
2L,20901217,21038724
2L,21038725,21176232
2L,21176233,21313740
2L,21313741,21451248
2L,21451249,21588756
2L,21588757,21726264
2L,21726265,21863772
2L,21863773,22001280
2L,22001281,22138788
2L,22138789,22276296
2L,22276297,22413804
2L,22413805,22551312
2L,22551313,22688820
2L,22688821,22826328
2L,22826329,22963836
2L,22963837,23101344
2L,23101345,23238852
2L,23238853,23376360
2L,23376361,23513712
2R,1,137429
2R,137430,274858
2R,274859,412287
2R,412288,549716
2R,549717,687145
2R,687146,824574
2R,824575,962003
2R,962004,1099432
2R,1099433,1236861
2R,1236862,1374290
2R,1374291,1511719
2R,1511720,1649148
2R,1649149,1786577
2R,1786578,1924006
2R,1924007,2061435
2R,2061436,2198864
2R,2198865,2336293
2R,2336294,2473722
2R,2473723,2611151
2R,2611152,2748580
2R,2748581,2886009
2R,2886010,3023438
2R,3023439,3160867
2R,3160868,3298296
2R,3298297,3435725
2R,3435726,3573154
2R,3573155,3710583
2R,3710584,3848012
2R,3848013,3985441
2R,3985442,4122870
2R,4122871,4260299
2R,4260300,4397728
2R,4397729,4535157
2R,4535158,4672586
2R,4672587,4810015
2R,4810016,4947444
2R,4947445,5084873
2R,5084874,5222302
2R,5222303,5359731
2R,5359732,5497160
2R,5497161,5634589
2R,5634590,5772018
2R,5772019,5909447
2R,5909448,6046876
2R,6046877,6184305
2R,6184306,6321734
2R,6321735,6459163
2R,6459164,6596592
2R,6596593,6734021
2R,6734022,6871450
2R,6871451,7008879
2R,7008880,7146308
2R,7146309,7283737
2R,7283738,7421166
2R,7421167,7558595
2R,7558596,7696024
2R,7696025,7833453
2R,7833454,7970882
2R,7970883,8108311
2R,8108312,8245740
2R,8245741,8383169
2R,8383170,8520598
2R,8520599,8658027
2R,8658028,8795456
2R,8795457,8932885
2R,8932886,9070314
2R,9070315,9207743
2R,9207744,9345172
2R,9345173,9482601
2R,9482602,9620030
2R,9620031,9757459
2R,9757460,9894888
2R,9894889,10032317
2R,10032318,10169746
2R,10169747,10307175
2R,10307176,10444604
2R,10444605,10582033
2R,10582034,10719462
2R,10719463,10856891
2R,10856892,10994320
2R,10994321,11131749
2R,11131750,11269178
2R,11269179,11406607
2R,11406608,11544036
2R,11544037,11681465
2R,11681466,11818894
2R,11818895,11956323
2R,11956324,12093752
2R,12093753,12231181
2R,12231182,12368610
2R,12368611,12506039
2R,12506040,12643468
2R,12643469,12780897
2R,12780898,12918326
2R,12918327,13055755
2R,13055756,13193184
2R,13193185,13330613
2R,13330614,13468042
2R,13468043,13605471
2R,13605472,13742900
2R,13742901,13880329
2R,13880330,14017758
2R,14017759,14155187
2R,14155188,14292616
2R,14292617,14430045
2R,14430046,14567474
2R,14567475,14704903
2R,14704904,14842332
2R,14842333,14979761
2R,14979762,15117190
2R,15117191,15254619
2R,15254620,15392048
2R,15392049,15529477
2R,15529478,15666906
2R,15666907,15804335
2R,15804336,15941764
2R,15941765,16079193
2R,16079194,16216622
2R,16216623,16354051
2R,16354052,16491480
2R,16491481,16628909
2R,16628910,16766338
2R,16766339,16903767
2R,16903768,17041196
2R,17041197,17178625
2R,17178626,17316054
2R,17316055,17453483
2R,17453484,17590912
2R,17590913,17728341
2R,17728342,17865770
2R,17865771,18003199
2R,18003200,18140628
2R,18140629,18278057
2R,18278058,18415486
2R,18415487,18552915
2R,18552916,18690344
2R,18690345,18827773
2R,18827774,18965202
2R,18965203,19102631
2R,19102632,19240060
2R,19240061,19377489
2R,19377490,19514918
2R,19514919,19652347
2R,19652348,19789776
2R,19789777,19927205
2R,19927206,20064634
2R,20064635,20202063
2R,20202064,20339492
2R,20339493,20476921
2R,20476922,20614350
2R,20614351,20751779
2R,20751780,20889208
2R,20889209,21026637
2R,21026638,21164066
2R,21164067,21301495
2R,21301496,21438924
2R,21438925,21576353
2R,21576354,21713782
2R,21713783,21851211
2R,21851212,21988640
2R,21988641,22126069
2R,22126070,22263498
2R,22263499,22400927
2R,22400928,22538356
2R,22538357,22675785
2R,22675786,22813214
2R,22813215,22950643
2R,22950644,23088072
2R,23088073,23225501
2R,23225502,23362930
2R,23362931,23500359
2R,23500360,23637788
2R,23637789,23775217
2R,23775218,23912646
2R,23912647,24050075
2R,24050076,24187504
2R,24187505,24324933
2R,24324934,24462362
2R,24462363,24599791
2R,24599792,24737220
2R,24737221,24874649
2R,24874650,25012078
2R,25012079,25149507
2R,25149508,25286936
3L,1,137124
3L,137125,274248
3L,274249,411372
3L,411373,548496
3L,548497,685620
3L,685621,822744
3L,822745,959868
3L,959869,1096992
3L,1096993,1234116
3L,1234117,1371240
3L,1371241,1508364
3L,1508365,1645488
3L,1645489,1782612
3L,1782613,1919736
3L,1919737,2056860
3L,2056861,2193984
3L,2193985,2331108
3L,2331109,2468232
3L,2468233,2605356
3L,2605357,2742480
3L,2742481,2879604
3L,2879605,3016728
3L,3016729,3153852
3L,3153853,3290976
3L,3290977,3428100
3L,3428101,3565224
3L,3565225,3702348
3L,3702349,3839472
3L,3839473,3976596
3L,3976597,4113720
3L,4113721,4250844
3L,4250845,4387968
3L,4387969,4525092
3L,4525093,4662216
3L,4662217,4799340
3L,4799341,4936464
3L,4936465,5073588
3L,5073589,5210712
3L,5210713,5347836
3L,5347837,5484960
3L,5484961,5622084
3L,5622085,5759208
3L,5759209,5896332
3L,5896333,6033456
3L,6033457,6170580
3L,6170581,6307704
3L,6307705,6444828
3L,6444829,6581952
3L,6581953,6719076
3L,6719077,6856200
3L,6856201,6993324
3L,6993325,7130448
3L,7130449,7267572
3L,7267573,7404696
3L,7404697,7541820
3L,7541821,7678944
3L,7678945,7816068
3L,7816069,7953192
3L,7953193,8090316
3L,8090317,8227440
3L,8227441,8364564
3L,8364565,8501688
3L,8501689,8638812
3L,8638813,8775936
3L,8775937,8913060
3L,8913061,9050184
3L,9050185,9187308
3L,9187309,9324432
3L,9324433,9461556
3L,9461557,9598680
3L,9598681,9735804
3L,9735805,9872928
3L,9872929,10010052
3L,10010053,10147176
3L,10147177,10284300
3L,10284301,10421424
3L,10421425,10558548
3L,10558549,10695672
3L,10695673,10832796
3L,10832797,10969920
3L,10969921,11107044
3L,11107045,11244168
3L,11244169,11381292
3L,11381293,11518416
3L,11518417,11655540
3L,11655541,11792664
3L,11792665,11929788
3L,11929789,12066912
3L,12066913,12204036
3L,12204037,12341160
3L,12341161,12478284
3L,12478285,12615408
3L,12615409,12752532
3L,12752533,12889656
3L,12889657,13026780
3L,13026781,13163904
3L,13163905,13301028
3L,13301029,13438152
3L,13438153,13575276
3L,13575277,13712400
3L,13712401,13849524
3L,13849525,13986648
3L,13986649,14123772
3L,14123773,14260896
3L,14260897,14398020
3L,14398021,14535144
3L,14535145,14672268
3L,14672269,14809392
3L,14809393,14946516
3L,14946517,15083640
3L,15083641,15220764
3L,15220765,15357888
3L,15357889,15495012
3L,15495013,15632136
3L,15632137,15769260
3L,15769261,15906384
3L,15906385,16043508
3L,16043509,16180632
3L,16180633,16317756
3L,16317757,16454880
3L,16454881,16592004
3L,16592005,16729128
3L,16729129,16866252
3L,16866253,17003376
3L,17003377,17140500
3L,17140501,17277624
3L,17277625,17414748
3L,17414749,17551872
3L,17551873,17688996
3L,17688997,17826120
3L,17826121,17963244
3L,17963245,18100368
3L,18100369,18237492
3L,18237493,18374616
3L,18374617,18511740
3L,18511741,18648864
3L,18648865,18785988
3L,18785989,18923112
3L,18923113,19060236
3L,19060237,19197360
3L,19197361,19334484
3L,19334485,19471608
3L,19471609,19608732
3L,19608733,19745856
3L,19745857,19882980
3L,19882981,20020104
3L,20020105,20157228
3L,20157229,20294352
3L,20294353,20431476
3L,20431477,20568600
3L,20568601,20705724
3L,20705725,20842848
3L,20842849,20979972
3L,20979973,21117096
3L,21117097,21254220
3L,21254221,21391344
3L,21391345,21528468
3L,21528469,21665592
3L,21665593,21802716
3L,21802717,21939840
3L,21939841,22076964
3L,22076965,22214088
3L,22214089,22351212
3L,22351213,22488336
3L,22488337,22625460
3L,22625461,22762584
3L,22762585,22899708
3L,22899709,23036832
3L,23036833,23173956
3L,23173957,23311080
3L,23311081,23448204
3L,23448205,23585328
3L,23585329,23722452
3L,23722453,23859576
3L,23859577,23996700
3L,23996701,24133824
3L,24133825,24270948
3L,24270949,24408072
3L,24408073,24545196
3L,24545197,24682320
3L,24682321,24819444
3L,24819445,24956568
3L,24956569,25093692
3L,25093693,25230816
3L,25230817,25367940
3L,25367941,25505064
3L,25505065,25642188
3L,25642189,25779312
3L,25779313,25916436
3L,25916437,26053560
3L,26053561,26190684
3L,26190685,26327808
3L,26327809,26464932
3L,26464933,26602056
3L,26602057,26739180
3L,26739181,26876304
3L,26876305,27013428
3L,27013429,27150552
3L,27150553,27287676
3L,27287677,27424800
3L,27424801,27561924
3L,27561925,27699048
3L,27699049,27836172
3L,27836173,27973296
3L,27973297,28110227
3R,1,137680
3R,137681,275360
3R,275361,413040
3R,413041,550720
3R,550721,688400
3R,688401,826080
3R,826081,963760
3R,963761,1101440
3R,1101441,1239120
3R,1239121,1376800
3R,1376801,1514480
3R,1514481,1652160
3R,1652161,1789840
3R,1789841,1927520
3R,1927521,2065200
3R,2065201,2202880
3R,2202881,2340560
3R,2340561,2478240
3R,2478241,2615920
3R,2615921,2753600
3R,2753601,2891280
3R,2891281,3028960
3R,3028961,3166640
3R,3166641,3304320
3R,3304321,3442000
3R,3442001,3579680
3R,3579681,3717360
3R,3717361,3855040
3R,3855041,3992720
3R,3992721,4130400
3R,4130401,4268080
3R,4268081,4405760
3R,4405761,4543440
3R,4543441,4681120
3R,4681121,4818800
3R,4818801,4956480
3R,4956481,5094160
3R,5094161,5231840
3R,5231841,5369520
3R,5369521,5507200
3R,5507201,5644880
3R,5644881,5782560
3R,5782561,5920240
3R,5920241,6057920
3R,6057921,6195600
3R,6195601,6333280
3R,6333281,6470960
3R,6470961,6608640
3R,6608641,6746320
3R,6746321,6884000
3R,6884001,7021680
3R,7021681,7159360
3R,7159361,7297040
3R,7297041,7434720
3R,7434721,7572400
3R,7572401,7710080
3R,7710081,7847760
3R,7847761,7985440
3R,7985441,8123120
3R,8123121,8260800
3R,8260801,8398480
3R,8398481,8536160
3R,8536161,8673840
3R,8673841,8811520
3R,8811521,8949200
3R,8949201,9086880
3R,9086881,9224560
3R,9224561,9362240
3R,9362241,9499920
3R,9499921,9637600
3R,9637601,9775280
3R,9775281,9912960
3R,9912961,10050640
3R,10050641,10188320
3R,10188321,10326000
3R,10326001,10463680
3R,10463681,10601360
3R,10601361,10739040
3R,10739041,10876720
3R,10876721,11014400
3R,11014401,11152080
3R,11152081,11289760
3R,11289761,11427440
3R,11427441,11565120
3R,11565121,11702800
3R,11702801,11840480
3R,11840481,11978160
3R,11978161,12115840
3R,12115841,12253520
3R,12253521,12391200
3R,12391201,12528880
3R,12528881,12666560
3R,12666561,12804240
3R,12804241,12941920
3R,12941921,13079600
3R,13079601,13217280
3R,13217281,13354960
3R,13354961,13492640
3R,13492641,13630320
3R,13630321,13768000
3R,13768001,13905680
3R,13905681,14043360
3R,14043361,14181040
3R,14181041,14318720
3R,14318721,14456400
3R,14456401,14594080
3R,14594081,14731760
3R,14731761,14869440
3R,14869441,15007120
3R,15007121,15144800
3R,15144801,15282480
3R,15282481,15420160
3R,15420161,15557840
3R,15557841,15695520
3R,15695521,15833200
3R,15833201,15970880
3R,15970881,16108560
3R,16108561,16246240
3R,16246241,16383920
3R,16383921,16521600
3R,16521601,16659280
3R,16659281,16796960
3R,16796961,16934640
3R,16934641,17072320
3R,17072321,17210000
3R,17210001,17347680
3R,17347681,17485360
3R,17485361,17623040
3R,17623041,17760720
3R,17760721,17898400
3R,17898401,18036080
3R,18036081,18173760
3R,18173761,18311440
3R,18311441,18449120
3R,18449121,18586800
3R,18586801,18724480
3R,18724481,18862160
3R,18862161,18999840
3R,18999841,19137520
3R,19137521,19275200
3R,19275201,19412880
3R,19412881,19550560
3R,19550561,19688240
3R,19688241,19825920
3R,19825921,19963600
3R,19963601,20101280
3R,20101281,20238960
3R,20238961,20376640
3R,20376641,20514320
3R,20514321,20652000
3R,20652001,20789680
3R,20789681,20927360
3R,20927361,21065040
3R,21065041,21202720
3R,21202721,21340400
3R,21340401,21478080
3R,21478081,21615760
3R,21615761,21753440
3R,21753441,21891120
3R,21891121,22028800
3R,22028801,22166480
3R,22166481,22304160
3R,22304161,22441840
3R,22441841,22579520
3R,22579521,22717200
3R,22717201,22854880
3R,22854881,22992560
3R,22992561,23130240
3R,23130241,23267920
3R,23267921,23405600
3R,23405601,23543280
3R,23543281,23680960
3R,23680961,23818640
3R,23818641,23956320
3R,23956321,24094000
3R,24094001,24231680
3R,24231681,24369360
3R,24369361,24507040
3R,24507041,24644720
3R,24644721,24782400
3R,24782401,24920080
3R,24920081,25057760
3R,25057761,25195440
3R,25195441,25333120
3R,25333121,25470800
3R,25470801,25608480
3R,25608481,25746160
3R,25746161,25883840
3R,25883841,26021520
3R,26021521,26159200
3R,26159201,26296880
3R,26296881,26434560
3R,26434561,26572240
3R,26572241,26709920
3R,26709921,26847600
3R,26847601,26985280
3R,26985281,27122960
3R,27122961,27260640
3R,27260641,27398320
3R,27398321,27536000
3R,27536001,27673680
3R,27673681,27811360
3R,27811361,27949040
3R,27949041,28086720
3R,28086721,28224400
3R,28224401,28362080
3R,28362081,28499760
3R,28499761,28637440
3R,28637441,28775120
3R,28775121,28912800
3R,28912801,29050480
3R,29050481,29188160
3R,29188161,29325840
3R,29325841,29463520
3R,29463521,29601200
3R,29601201,29738880
3R,29738881,29876560
3R,29876561,30014240
3R,30014241,30151920
3R,30151921,30289600
3R,30289601,30427280
3R,30427281,30564960
3R,30564961,30702640
3R,30702641,30840320
3R,30840321,30978000
3R,30978001,31115680
3R,31115681,31253360
3R,31253361,31391040
3R,31391041,31528720
3R,31528721,31666400
3R,31666401,31804080
3R,31804081,31941760
3R,31941761,32079331
4,1,134814
4,134815,269628
4,269629,404442
4,404443,539256
4,539257,674070
4,674071,808884
4,808885,943698
4,943699,1078512
4,1078513,1213326
4,1213327,1348131
X,1,137675
X,137676,275350
X,275351,413025
X,413026,550700
X,550701,688375
X,688376,826050
X,826051,963725
X,963726,1101400
X,1101401,1239075
X,1239076,1376750
X,1376751,1514425
X,1514426,1652100
X,1652101,1789775
X,1789776,1927450
X,1927451,2065125
X,2065126,2202800
X,2202801,2340475
X,2340476,2478150
X,2478151,2615825
X,2615826,2753500
X,2753501,2891175
X,2891176,3028850
X,3028851,3166525
X,3166526,3304200
X,3304201,3441875
X,3441876,3579550
X,3579551,3717225
X,3717226,3854900
X,3854901,3992575
X,3992576,4130250
X,4130251,4267925
X,4267926,4405600
X,4405601,4543275
X,4543276,4680950
X,4680951,4818625
X,4818626,4956300
X,4956301,5093975
X,5093976,5231650
X,5231651,5369325
X,5369326,5507000
X,5507001,5644675
X,5644676,5782350
X,5782351,5920025
X,5920026,6057700
X,6057701,6195375
X,6195376,6333050
X,6333051,6470725
X,6470726,6608400
X,6608401,6746075
X,6746076,6883750
X,6883751,7021425
X,7021426,7159100
X,7159101,7296775
X,7296776,7434450
X,7434451,7572125
X,7572126,7709800
X,7709801,7847475
X,7847476,7985150
X,7985151,8122825
X,8122826,8260500
X,8260501,8398175
X,8398176,8535850
X,8535851,8673525
X,8673526,8811200
X,8811201,8948875
X,8948876,9086550
X,9086551,9224225
X,9224226,9361900
X,9361901,9499575
X,9499576,9637250
X,9637251,9774925
X,9774926,9912600
X,9912601,10050275
X,10050276,10187950
X,10187951,10325625
X,10325626,10463300
X,10463301,10600975
X,10600976,10738650
X,10738651,10876325
X,10876326,11014000
X,11014001,11151675
X,11151676,11289350
X,11289351,11427025
X,11427026,11564700
X,11564701,11702375
X,11702376,11840050
X,11840051,11977725
X,11977726,12115400
X,12115401,12253075
X,12253076,12390750
X,12390751,12528425
X,12528426,12666100
X,12666101,12803775
X,12803776,12941450
X,12941451,13079125
X,13079126,13216800
X,13216801,13354475
X,13354476,13492150
X,13492151,13629825
X,13629826,13767500
X,13767501,13905175
X,13905176,14042850
X,14042851,14180525
X,14180526,14318200
X,14318201,14455875
X,14455876,14593550
X,14593551,14731225
X,14731226,14868900
X,14868901,15006575
X,15006576,15144250
X,15144251,15281925
X,15281926,15419600
X,15419601,15557275
X,15557276,15694950
X,15694951,15832625
X,15832626,15970300
X,15970301,16107975
X,16107976,16245650
X,16245651,16383325
X,16383326,16521000
X,16521001,16658675
X,16658676,16796350
X,16796351,16934025
X,16934026,17071700
X,17071701,17209375
X,17209376,17347050
X,17347051,17484725
X,17484726,17622400
X,17622401,17760075
X,17760076,17897750
X,17897751,18035425
X,18035426,18173100
X,18173101,18310775
X,18310776,18448450
X,18448451,18586125
X,18586126,18723800
X,18723801,18861475
X,18861476,18999150
X,18999151,19136825
X,19136826,19274500
X,19274501,19412175
X,19412176,19549850
X,19549851,19687525
X,19687526,19825200
X,19825201,19962875
X,19962876,20100550
X,20100551,20238225
X,20238226,20375900
X,20375901,20513575
X,20513576,20651250
X,20651251,20788925
X,20788926,20926600
X,20926601,21064275
X,21064276,21201950
X,21201951,21339625
X,21339626,21477300
X,21477301,21614975
X,21614976,21752650
X,21752651,21890325
X,21890326,22028000
X,22028001,22165675
X,22165676,22303350
X,22303351,22441025
X,22441026,22578700
X,22578701,22716375
X,22716376,22854050
X,22854051,22991725
X,22991726,23129400
X,23129401,23267075
X,23267076,23404750
X,23404751,23542271
Y,1,135828
Y,135829,271656
Y,271657,407484
Y,407485,543312
Y,543313,679140
Y,679141,814968
Y,814969,950796
Y,950797,1086624
Y,1086625,1222452
Y,1222453,1358280
Y,1358281,1494108
Y,1494109,1629936
Y,1629937,1765764
Y,1765765,1901592
Y,1901593,2037420
Y,2037421,2173248
Y,2173249,2309076
Y,2309077,2444904
Y,2444905,2580732
Y,2580733,2716560
Y,2716561,2852388
Y,2852389,2988216
Y,2988217,3124044
Y,3124045,3259872
Y,3259873,3395700
Y,3395701,3531528
Y,3531529,3667352
mitochondrion_genome,1,19524
